row_index,ID,Tool,missing_rate,zero_rate,y_true,y_pred,residual,absolute_residual,squared_error,AN_tool_max_z,AN_tool_top5_mean_z,AN_tool_top10_mean_z,AN_tool_count_z3,AN_tool_count_z5
138,NH1122,L,0.0014858841010401188,0.04309063893016345,2.3921322121216675,2.6565282344818115,-0.26439602236014403,0.26439602236014403,0.06990525663986578,3.9713597324923353,3.6617115095782693,3.328933969227429,7,0
109,NH1084,L,0.0018573551263001485,0.04569093610698365,3.018355268938333,2.756821393966675,0.26153387497165825,0.26153387497165825,0.06839996775769097,7.3648822678799535,4.48443794152453,3.7651754507500774,9,2
515,NH1569,J,0.0003714710252600297,0.041604754829123326,3.258172492424584,3.0006752014160156,0.2574972910085682,0.2574972910085682,0.06630485487675127,4.645626481232647,4.0377047493485865,3.6607798637874573,12,0
715,NH1848,O,0.0014858841010401188,0.03863298662704309,2.5659426136366656,2.8197460174560547,-0.25380340381938904,0.25380340381938904,0.06441616779030786,6.442951800764318,5.185496050213241,4.777831408838633,21,2
343,NH1379,L,0.0007429420505200594,0.04234769687964339,2.427929627272333,2.6766045093536377,-0.24867488208130473,0.24867488208130473,0.06183919697815081,4.363911434226141,4.2424917186845725,4.086616634638085,19,0
795,NH1938,N,0.0007429420505200594,0.02823179791976226,2.5318498636364577,2.7797975540161133,-0.24794769037965558,0.24794769037965558,0.06147805716460555,9.345431650374758,7.402268574595226,6.26508337301912,75,8
557,NH1610,J,0.001114413075780089,0.03714710252600297,2.4609179873736116,2.7072930335998535,-0.24637504622624196,0.24637504622624196,0.06070066340298286,5.216037025704583,4.2973131435130485,3.92879111831051,24,1
590,NH1671,L,0.0007429420505200594,0.030832095096582468,2.7723035265154166,2.5294525623321533,0.24285096418326324,0.24285096418326324,0.0589765908047406,11.290282132004839,7.485179898238373,6.163218943412511,16,9
269,NH1291,M,0.029346210995542348,0.05163447251114413,2.8228221780299996,2.5855820178985596,0.23724016013144,0.23724016013144,0.05628289357919129,4.703200600896743,4.192547545464983,3.7284574429639483,8,0
90,NH1069,O,0.030089153046062408,0.04271916790490342,3.190142772727084,2.953381299972534,0.23676147275454973,0.23676147275454973,0.05605599498090339,4.380278333435022,3.8081009190646347,3.5116462212269504,8,0
552,NH1605,N,0.02711738484398217,0.033432392273402674,2.539839329545001,2.7748587131500244,-0.2350193836050236,0.2350193836050236,0.05523411067008524,10.855236418883019,4.987316555016856,3.984776266917205,6,1
280,NH1302,N,0.0,0.03789004457652303,3.014583128788751,2.781926155090332,0.23265697369841876,0.23265697369841876,0.054129267410506714,3.595867699979664,3.4375320653995076,3.104141065188056,6,0
558,NH1611,J,0.0003714710252600297,0.05052005943536404,2.5755620909088894,2.8078014850616455,-0.23223939415275607,0.23223939415275607,0.05393513619643919,6.056024983146224,5.089690570224016,4.704653568114987,57,2
323,NH1352,N,0.0003714710252600297,0.04309063893016345,2.7900420984851406,3.021575689315796,-0.23153359083065528,0.23153359083065528,0.0536078036829373,9.150190978315512,6.224951067420811,4.996227240046736,30,2
748,NH1883,O,0.0274888558692422,0.03863298662704309,3.145264628787778,2.9137895107269287,0.2314751180608492,0.2314751180608492,0.05358073028128407,9.094942856006204,7.217866003736401,5.39655617803437,186,4
625,NH1733,L,0.08172362555720654,0.03789004457652303,2.632047236741875,2.860309600830078,-0.2282623640882031,0.2282623640882031,0.052103706859135394,10.426323163831851,6.135591464780933,4.822063906367277,14,3
725,NH1860,J,0.0029717682020802376,0.031203566121842496,3.2950815606061115,3.06935453414917,0.22572702645694154,0.22572702645694154,0.05095269047309278,5.007973503554072,3.227532881576562,2.7859698074263184,2,1
420,NH1463,L,0.12741456166419018,0.028603268945022287,2.520522416666666,2.745307445526123,-0.22478502885945684,0.22478502885945684,0.050528309199346845,12.422699978606492,8.736180809936949,6.071003080380306,10,4
112,NH1087,M,0.002600297176820208,0.04940564635958395,3.051406034090833,2.826930522918701,0.22447551117213171,0.22447551117213171,0.05038925511598983,4.124060379740825,3.2840652381711934,3.092279969300978,5,0
253,NH1272,M,0.0007429420505200594,0.05609212481426449,2.941386454545417,2.7207226753234863,0.2206637792219306,0.2206637792219306,0.048692503460504924,4.523588550247977,3.6656962248947322,3.317557248667754,7,0
777,NH1916,L,0.0007429420505200594,0.03714710252600297,2.4743899356062498,2.694941997528076,-0.22055206192182641,0.22055206192182641,0.04864321201796915,9.354443755645125,7.027139005042916,5.380260213186256,23,4
453,NH1494,N,0.001114413075780089,0.04271916790490342,2.8766519621216666,2.6579370498657227,0.21871491225594397,0.21871491225594397,0.047836212843125274,4.444767856987077,4.092973017635321,3.9494899074570085,24,0
168,NH1158,N,0.030089153046062408,0.03863298662704309,2.71284021212125,2.926353931427002,-0.21351371930575214,0.21351371930575214,0.04558810833177551,11.467508857571458,7.971186061009386,6.088365743472638,51,5
762,NH1897,O,0.02786032689450223,0.03268945022288262,3.4524270227275,3.2400777339935303,0.21234928873396974,0.21234928873396974,0.04509222042582285,5.229240981281135,4.161973739178368,3.469617705460273,4,1
346,NH1382,L,0.0014858841010401188,0.043833580980683504,2.5365751893945836,2.7462234497070312,-0.20964826031244765,0.20964826031244765,0.04395239305203581,12.51400264882372,7.639281124495251,5.868955244171611,21,3
792,NH1935,O,0.030089153046062408,0.03194650817236255,2.9520165227275004,2.7460289001464844,0.205987622581016,0.205987622581016,0.04243090065657909,6.89953139509495,4.935250240735412,4.39443070687114,217,1
301,NH1327,L,0.0007429420505200594,0.03789004457652303,2.477386280302916,2.682431221008301,-0.2050449407053847,0.2050449407053847,0.04204342770887473,9.322221041518963,5.391031100606044,4.509739073196846,11,1
68,NH1046,O,0.0007429420505200594,0.03677563150074294,2.701172087120833,2.8998825550079346,-0.19871046788710167,0.19871046788710167,0.039485850047910866,3.104291852738196,2.9338542455163426,2.7602603597209483,2,0
385,NH1426,L,0.0007429420505200594,0.041604754829123326,2.9159720511366674,2.717667818069458,0.19830423306720935,0.19830423306720935,0.039324568852374085,4.14482361035944,3.391718280613295,3.0915874059829824,5,0
584,NH1664,M,0.036404160475482915,0.041976225854383355,2.5381910833333334,2.7337024211883545,-0.19551133785502106,0.19551133785502106,0.03822468322986019,9.035034829181386,7.803182102984164,6.791081242823457,37,10
232,NH1249,N,0.0003714710252600297,0.04457652303120357,2.5249590732322225,2.7200863361358643,-0.1951272629036418,0.1951272629036418,0.03807464872826694,6.57042053944515,3.833753698606963,3.2250930194810032,5,1
506,NH1560,J,0.0003714710252600297,0.03789004457652303,2.8437803522733334,3.0378623008728027,-0.19408194859946937,0.19408194859946937,0.03766780277216707,4.637602068006273,4.283199795148594,3.7246852286459573,9,0
241,NH1259,N,0.0003714710252600297,0.03900445765230312,3.1357789444447226,2.9432930946350098,0.19248584980971284,0.19248584980971284,0.037050802376967326,3.801933954930285,3.4037515016436792,3.1313928119308603,5,0
399,NH1440,M,0.001114413075780089,0.04606240713224369,2.4855075101008333,2.6760289669036865,-0.19052145680285326,0.19052145680285326,0.03629842550228148,3.5946337799612444,3.250163162923382,2.9884848559774038,4,0
409,NH1450,J,0.0014858841010401188,0.04049034175334324,2.755381289925676,2.9456729888916016,-0.19029169896592535,0.19029169896592535,0.03621093069533835,4.583558553025025,3.8959463305419093,3.5066592945354707,8,0
364,NH1402,N,0.0003714710252600297,0.037518573551263,2.7964503750012497,2.6066713333129883,0.18977904168826143,0.18977904168826143,0.03601608466411487,16.14439250948166,10.706037214639517,8.211476733817435,36,7
462,NH1503,N,0.0007429420505200594,0.03268945022288262,2.989936401514583,2.801909923553467,0.18802647796111627,0.18802647796111627,0.035353956414462144,5.355628271524561,4.790962132891718,4.48066905464358,23,1
675,NH1807,M,0.0014858841010401188,0.029717682020802376,2.917260655304167,2.730544328689575,0.18671632661459192,0.18671632661459192,0.034862986624446965,5.486148199280932,4.474068195681331,4.126405219845788,17,1
219,NH1231,M,0.0014858841010401188,0.046805349182763745,2.6904530774407402,2.8766958713531494,-0.18624279391240917,0.18624279391240917,0.034686378284300115,10.425581861161332,10.302281835363406,10.151297955659121,116,72
72,NH1050,N,0.0014858841010401188,0.03863298662704309,2.8985573611116666,2.712900400161743,0.18565696094992346,0.18565696094992346,0.0344685071491614,13.353729289029015,8.762420325866579,7.153348414032538,25,9
