row_index,ID,Tool,missing_rate,zero_rate,y_true,y_pred,residual,absolute_error,squared_error,hard_sample,error_percentile
346,NH1382,L,0.0014858841010401188,0.043833580980683504,2.5365751893945836,2.7462234497070312,-0.20964826031244765,0.20964826031244765,0.04395239305203581,True,0.9575
792,NH1935,O,0.030089153046062408,0.03194650817236255,2.9520165227275004,2.7460289001464844,0.205987622581016,0.205987622581016,0.04243090065657909,True,0.95625
301,NH1327,L,0.0007429420505200594,0.03789004457652303,2.477386280302916,2.682431221008301,-0.2050449407053847,0.2050449407053847,0.04204342770887473,True,0.955
68,NH1046,O,0.0007429420505200594,0.03677563150074294,2.701172087120833,2.8998825550079346,-0.19871046788710167,0.19871046788710167,0.039485850047910866,True,0.95375
385,NH1426,L,0.0007429420505200594,0.041604754829123326,2.9159720511366674,2.717667818069458,0.19830423306720935,0.19830423306720935,0.039324568852374085,True,0.9525
584,NH1664,M,0.036404160475482915,0.041976225854383355,2.5381910833333334,2.7337024211883545,-0.19551133785502106,0.19551133785502106,0.03822468322986019,True,0.95125
232,NH1249,N,0.0003714710252600297,0.04457652303120357,2.5249590732322225,2.7200863361358643,-0.1951272629036418,0.1951272629036418,0.03807464872826694,True,0.95
506,NH1560,J,0.0003714710252600297,0.03789004457652303,2.8437803522733334,3.0378623008728027,-0.19408194859946937,0.19408194859946937,0.03766780277216707,True,0.94875
241,NH1259,N,0.0003714710252600297,0.03900445765230312,3.1357789444447226,2.9432930946350098,0.19248584980971284,0.19248584980971284,0.037050802376967326,True,0.9475
399,NH1440,M,0.001114413075780089,0.04606240713224369,2.4855075101008333,2.6760289669036865,-0.19052145680285326,0.19052145680285326,0.03629842550228148,True,0.94625
409,NH1450,J,0.0014858841010401188,0.04049034175334324,2.755381289925676,2.9456729888916016,-0.19029169896592535,0.19029169896592535,0.03621093069533835,True,0.945
364,NH1402,N,0.0003714710252600297,0.037518573551263,2.7964503750012497,2.6066713333129883,0.18977904168826143,0.18977904168826143,0.03601608466411487,True,0.94375
462,NH1503,N,0.0007429420505200594,0.03268945022288262,2.989936401514583,2.801909923553467,0.18802647796111627,0.18802647796111627,0.035353956414462144,True,0.9425
675,NH1807,M,0.0014858841010401188,0.029717682020802376,2.917260655304167,2.730544328689575,0.18671632661459192,0.18671632661459192,0.034862986624446965,True,0.94125
219,NH1231,M,0.0014858841010401188,0.046805349182763745,2.6904530774407402,2.8766958713531494,-0.18624279391240917,0.18624279391240917,0.034686378284300115,True,0.94
72,NH1050,N,0.0014858841010401188,0.03863298662704309,2.8985573611116666,2.712900400161743,0.18565696094992346,0.18565696094992346,0.0344685071491614,True,0.93875
255,NH1277,M,0.0007429420505200594,0.04977711738484398,2.7712728068183337,2.9560251235961914,-0.18475231677785775,0.18475231677785775,0.034133418554785896,True,0.9375
82,NH1060,N,0.030089153046062408,0.037518573551263,2.7381041560605417,2.9218201637268066,-0.18371600766626495,0.18371600766626495,0.03375157147283112,True,0.93625
170,NH1160,L,0.0014858841010401188,0.043462109955423475,2.563641179292777,2.7466983795166016,-0.18305720022382443,0.18305720022382443,0.03350993855378535,True,0.935
321,NH1349,M,0.0007429420505200594,0.05609212481426449,2.7990816994947227,2.6171271800994873,0.18195451939523544,0.18195451939523544,0.033107447128351106,True,0.93375
697,NH1830,O,0.001114413075780089,0.0338038632986627,3.099469366161389,2.917757987976074,0.18171137818531458,0.18171137818531458,0.03301902496200642,True,0.9325
188,NH1179,N,0.045319465081723624,0.03268945022288262,2.7739959431808336,2.9542572498321533,-0.18026130665131967,0.18026130665131967,0.032494138675641104,True,0.93125
653,NH1783,J,0.02823179791976226,0.03528974739970282,3.2464855959600003,3.0665626525878906,0.17992294337210968,0.17992294337210968,0.032372265551683384,True,0.93
302,NH1328,M,0.0014858841010401188,0.04940564635958395,2.4199650151525,2.5996756553649902,-0.17971064021249017,0.17971064021249017,0.03229591420558309,True,0.92875
512,NH1566,J,0.0003714710252600297,0.04049034175334324,2.8937555492425004,3.0733110904693604,-0.1795555412268599,0.1795555412268599,0.03224019238527059,True,0.9275
541,NH1594,J,0.0007429420505200594,0.03677563150074294,2.8696292537883332,2.6903510093688965,0.17927824441943674,0.17927824441943674,0.0321406889221153,True,0.92625
130,NH1114,L,0.002600297176820208,0.04086181277860327,2.733161914140833,2.912135601043701,-0.17897368690286797,0.17897368690286797,0.032031580603605815,True,0.925
684,NH1817,N,0.0018573551263001485,0.03900445765230312,3.2316994898988884,3.053410053253174,0.17828943664571462,0.17828943664571462,0.03178712321944629,True,0.92375
550,NH1603,L,0.0,0.029717682020802376,2.4643921868686105,2.641436815261841,-0.17704462839323032,0.17704462839323032,0.03134480044289702,True,0.9225
572,NH1626,J,0.0003714710252600297,0.036404160475482915,2.6289725101013888,2.8057754039764404,-0.17680289387505166,0.17680289387505166,0.03125926328259278,True,0.92125
687,NH1820,N,0.029346210995542348,0.1188707280832095,3.049317465908335,2.872903823852539,0.1764136420557958,0.1764136420557958,0.031121773103390444,True,0.92
668,NH1800,N,0.02711738484398217,0.02897473997028232,2.9398054747483333,2.763570785522461,0.17623468922587238,0.17623468922587238,0.031058665686539817,True,0.91875
190,NH1183,M,0.030832095096582468,0.046805349182763745,3.3534207499999997,3.1772966384887695,0.1761241115112302,0.1761241115112302,0.03101970265562025,True,0.9175
201,NH1200,L,0.045319465081723624,0.03789004457652303,2.57877350000125,2.7523460388183594,-0.1735725388171092,0.1735725388171092,0.030127426231416884,True,0.91625
529,NH1582,J,0.001114413075780089,0.03900445765230312,2.8859325037879158,3.0583136081695557,-0.1723811043816399,0.1723811043816399,0.02971524514783383,True,0.915
410,NH1451,J,0.001114413075780089,0.04791976225854384,3.0433975808080547,2.8724968433380127,0.17090073747004197,0.17090073747004197,0.02920706206780421,True,0.91375
110,NH1085,L,0.0003714710252600297,0.04457652303120357,3.1800548977274996,3.009364128112793,0.17069076961470664,0.17069076961470664,0.02913533883166086,True,0.9125
102,NH1078,N,0.0007429420505200594,0.03566121842496285,2.4777652575758333,2.648219585418701,-0.17045432784286785,0.17045432784286785,0.029054677880363873,True,0.91125
774,NH1914,O,0.0007429420505200594,0.03974739970282318,2.5260578863641667,2.695955276489258,-0.16989739012509109,0.16989739012509109,0.028865123171317397,True,0.91
749,NH1884,L,0.0274888558692422,0.0338038632986627,3.180182585858889,3.010972023010254,0.1692105628486349,0.1692105628486349,0.02863221457955182,True,0.90875
49,NH1032,L,0.002228826151560178,0.03974739970282318,3.2915247045458336,3.1234350204467773,0.16808968409905622,0.16808968409905622,0.028254141900520516,True,0.9075
225,NH1242,M,0.0007429420505200594,0.04977711738484398,3.08223808712125,2.914562702178955,0.16767538494229495,0.16767538494229495,0.028115034715546793,True,0.90625
744,NH1879,M,0.0007429420505200594,0.034546805349182766,2.7095501969699995,2.877098321914673,-0.1675481249446733,0.1675481249446733,0.028072374172475857,True,0.905
764,NH1899,O,0.02786032689450223,0.02897473997028232,3.144453011363333,2.9769766330718994,0.16747637829143347,0.16747637829143347,0.02804833728561533,True,0.90375
516,NH1570,N,0.0014858841010401188,0.04420505200594354,2.5346034412883336,2.7018158435821533,-0.16721240229381973,0.16721240229381973,0.02795998748087021,True,0.9025
657,NH1788,O,0.0018573551263001485,0.03231797919762259,3.068357560605417,2.901338577270508,0.16701898333490917,0.16701898333490917,0.027895340794226665,True,0.90125
446,NH1487,J,0.0,0.043462109955423475,2.7554371666662503,2.9222302436828613,-0.16679307701661106,0.16679307701661106,0.027819930540669148,False,0.9
107,NH1082,L,0.0014858841010401188,0.04569093610698365,2.487453719696667,2.6541824340820312,-0.16672871438536419,0.16672871438536419,0.027798464200596347,False,0.89875
450,NH1491,N,0.0003714710252600297,0.03417533432392273,2.4046029571968743,2.571218729019165,-0.1666157718222907,0.1666157718222907,0.02776081541993764,False,0.8975
153,NH1139,L,0.0003714710252600297,0.03528974739970282,2.617799515150833,2.7840383052825928,-0.1662387901317599,0.1662387901317599,0.027635335344471313,False,0.89625
299,NH1325,L,0.001114413075780089,0.038261515601783064,2.6817118977270833,2.518143653869629,0.1635682438574544,0.1635682438574544,0.026754570398611666,False,0.895
573,NH1627,J,0.002600297176820208,0.05572065378900446,2.64773330808,2.810903549194336,-0.1631702411143361,0.1631702411143361,0.026624527585310576,False,0.89375
594,NH1684,O,0.0014858841010401188,0.03677563150074294,2.8141230492429163,2.976165533065796,-0.16204248382287956,0.16204248382287956,0.02625776656348818,False,0.8925
767,NH1902,L,0.02786032689450223,0.03566121842496285,3.051669253787917,2.8899943828582764,0.1616748709296405,0.1616748709296405,0.026138763890115914,False,0.89125
536,NH1589,J,0.0014858841010401188,0.04086181277860327,3.1033055530299998,2.941944122314453,0.16136143071554665,0.16136143071554665,0.026037511322568162,False,0.89
690,NH1823,O,0.029717682020802376,0.04271916790490342,3.1580758712116666,2.997598171234131,0.1604776999775357,0.1604776999775357,0.02575309219007996,False,0.88875
335,NH1365,N,0.0003714710252600297,0.04011887072808321,2.4130399090912498,2.5729329586029053,-0.1598930495116555,0.1598930495116555,0.02556578728213672,False,0.8875
318,NH1346,M,0.0274888558692422,0.04457652303120357,2.8472591401512504,2.6881489753723145,0.15911016477893591,0.15911016477893591,0.025316044535980138,False,0.88625
437,NH1478,N,0.0014858841010401188,0.038261515601783064,2.9087390106059994,3.067573070526123,-0.15883405992012367,0.15883405992012367,0.025228258590709436,False,0.885
61,NH1039,M,0.0007429420505200594,0.05089153046062407,2.4650328371208334,2.6223795413970947,-0.1573467042762613,0.1573467042762613,0.024757985346601223,False,0.88375
548,NH1601,L,0.0007429420505200594,0.03528974739970282,2.679304651514722,2.8360631465911865,-0.15675849507646467,0.15675849507646467,0.024573225778638,False,0.8825
401,NH1442,M,0.0003714710252600297,0.037518573551263,2.690955692424499,2.8474483489990234,-0.1564926565745246,0.1564926565745246,0.0244899515617521,False,0.88125
79,NH1057,J,0.02897473997028232,0.04717682020802377,2.9321518409091665,2.7764039039611816,0.15574793694798483,0.15574793694798483,0.02425741986355346,False,0.88
310,NH1338,M,0.045319465081723624,0.043833580980683504,2.9221314431825003,2.7665364742279053,0.15559496895459501,0.15559496895459501,0.024209794363981386,False,0.87875
492,NH1546,N,0.0007429420505200594,0.044947994056463596,2.8856455378787507,2.730278253555298,0.15536728432345281,0.15536728432345281,0.024138993038044627,False,0.8775
517,NH1571,N,0.0007429420505200594,0.0412332838038633,2.6675930037875,2.822488307952881,-0.15489530416538067,0.15489530416538067,0.02399255525248579,False,0.87625
786,NH1926,J,0.02786032689450223,0.02786032689450223,3.3058413598475007,3.1510510444641113,0.1547903153833894,0.1547903153833894,0.023960041736489152,False,0.875
491,NH1546,N,0.0003714710252600297,0.044947994056463596,2.8856455378787507,2.7309257984161377,0.15471973946261297,0.15471973946261297,0.023938197779378837,False,0.87375
332,NH1362,M,0.0003714710252600297,0.05200594353640416,2.5204641931825,2.6747913360595703,-0.1543271428770705,0.1543271428770705,0.023816867028599732,False,0.8725
623,NH1731,N,0.0018573551263001485,0.045319465081723624,2.957467170454167,2.8032095432281494,0.15425762722601766,0.15425762722601766,0.023795415557401025,False,0.87125
369,NH1407,M,0.0,0.046805349182763745,2.3724959797983334,2.526367425918579,-0.15387144612024573,0.15387144612024573,0.023676421931135682,False,0.87
785,NH1925,J,0.028603268945022287,0.02897473997028232,3.265213636364166,3.111642599105835,0.153571037258331,0.153571037258331,0.023584063484599686,False,0.86875
718,NH1853,O,0.0014858841010401188,0.030460624071322436,2.638273719695417,2.790956735610962,-0.152683015915545,0.152683015915545,0.023312103349066568,False,0.8675
612,NH1718,M,0.0018573551263001485,0.0338038632986627,2.5934370416666668,2.745987892150879,-0.15255085048421213,0.15255085048421213,0.023271761983456443,False,0.86625
475,NH1516,N,0.0007429420505200594,0.04271916790490342,2.918081704544584,2.765582799911499,0.1524989046330849,0.1524989046330849,0.023255915914290725,False,0.865
628,NH1745,L,0.0007429420505200594,0.043462109955423475,2.559162946969445,2.7106642723083496,-0.1515013253389048,0.1515013253389048,0.02295265157944468,False,0.86375
119,NH1094,N,0.004086181277860327,0.04234769687964339,2.5178163598487497,2.668358325958252,-0.1505419661095022,0.1505419661095022,0.022662883560114512,False,0.8625
710,NH1843,N,0.02823179791976226,0.03231797919762259,2.7602009621225,2.910430908203125,-0.1502299460806249,0.1502299460806249,0.022569036699387465,False,0.86125
118,NH1093,L,0.0014858841010401188,0.03268945022288262,2.8608070643945824,2.7107436656951904,0.150063398699392,0.150063398699392,0.022519023629212685,False,0.86
422,NH1465,N,0.0003714710252600297,0.04011887072808321,3.1901213409087497,3.0407967567443848,0.1493245841643649,0.1493245841643649,0.022297831435860494,False,0.85875
341,NH1377,N,0.0033432392273402673,0.03900445765230312,3.017101999999166,2.8683817386627197,0.14872026133644622,0.14872026133644622,0.022117716131980863,False,0.8575
193,NH1186,L,0.02897473997028232,0.041976225854383355,3.1685883068179166,3.0206170082092285,0.14797129860868807,0.14797129860868807,0.021895505211941533,False,0.85625
393,NH1434,N,0.0007429420505200594,0.048662704309063894,2.8610414507566673,2.7134222984313965,0.14761915232527079,0.14761915232527079,0.0217914141332315,False,0.855
592,NH1682,O,0.0003714710252600297,0.03863298662704309,2.9118870189395833,3.0577714443206787,-0.14588442538109536,0.14588442538109536,0.02128226556877238,False,0.85375
157,NH1144,M,0.0003714710252600297,0.0575780089153046,2.9515814280295825,2.806617498397827,0.1449639296317553,0.1449639296317553,0.021014540894280506,False,0.8525
564,NH1617,N,0.002228826151560178,0.03974739970282318,2.737297123106042,2.88155460357666,-0.14425748047061804,0.14425748047061804,0.020810220671730745,False,0.85125
389,NH1430,N,0.0,0.03417533432392273,2.598982184847709,2.7430272102355957,-0.14404502538788666,0.14404502538788666,0.020748969338996913,False,0.85
217,NH1228,N,0.0003714710252600297,0.037518573551263,2.5142494621208336,2.6572511196136475,-0.1430016574928139,0.1430016574928139,0.02044947404569206,False,0.84875
179,NH1169,M,0.029717682020802376,0.04086181277860327,3.2295151969700013,3.0867106914520264,0.14280450551797497,0.14280450551797497,0.020393126796233344,False,0.8475
24,NH1015,O,0.0007429420505200594,0.04086181277860327,2.5617208522729173,2.7041409015655518,-0.1424200492926344,0.1424200492926344,0.020283470440516416,False,0.84625
553,NH1606,N,0.02711738484398217,0.03268945022288262,2.7267650037887496,2.868680238723755,-0.14191523493500524,0.14191523493500524,0.020139933906657734,False,0.845
513,NH1567,J,0.0018573551263001485,0.04309063893016345,3.4054379431804156,3.263529062271118,0.14190888090929743,0.14190888090929743,0.02013813048092916,False,0.84375
275,NH1297,M,0.0007429420505200594,0.046805349182763745,2.486670829545,2.627744436264038,-0.14107360671903812,0.14107360671903812,0.01990176251271784,False,0.8425
442,NH1483,J,0.002228826151560178,0.04791976225854384,3.305119875,3.164187431335449,0.1409324436645507,0.1409324436645507,0.01986195367726176,False,0.84125
288,NH1316,M,0.0003714710252600297,0.056835066864784546,2.5534413068183337,2.6937203407287598,-0.14027903391042607,0.14027903391042607,0.019678207354842468,False,0.84
461,NH1502,N,0.0003714710252600297,0.03417533432392273,2.919967611743666,3.058922290802002,-0.1389546790583358,0.1389546790583358,0.019308402832205106,False,0.83875
352,NH1388,M,0.001114413075780089,0.04717682020802377,2.7922012689387503,2.9309842586517334,-0.13878298971298308,0.13878298971298308,0.01926071823367397,False,0.8375
460,NH1501,N,0.0003714710252600297,0.03603268945022288,3.142547452020001,3.004441976547241,0.13810547547275975,0.13810547547275975,0.019073122355557047,False,0.83625
152,NH1138,N,0.002228826151560178,0.11775631500742942,2.5095889116158334,2.6475651264190674,-0.13797621480323397,0.13797621480323397,0.01903743585142816,False,0.835
637,NH1766,J,0.0018573551263001485,0.034546805349182766,2.774261397727083,2.9113388061523438,-0.13707740842526084,0.13707740842526084,0.01879021590058577,False,0.83375
455,NH1496,N,0.0007429420505200594,0.030832095096582468,2.794155,2.9307172298431396,-0.1365622298431397,0.1365622298431397,0.018649242619730517,False,0.8325
454,NH1495,N,0.0014858841010401188,0.030089153046062408,2.5458145189391668,2.682070016860962,-0.13625549792179514,0.13625549792179514,0.01856556071391632,False,0.83125
342,NH1378,N,0.0018573551263001485,0.038261515601783064,2.6396423143937504,2.775202512741089,-0.13556019834733846,0.13556019834733846,0.018376567375969745,False,0.83
0,NH0995,O,0.0003714710252600297,0.044947994056463596,2.814025348484583,2.679853677749634,0.13417167073494918,0.13417167073494918,0.01800203722780762,False,0.82875
440,NH1481,N,0.001114413075780089,0.036404160475482915,2.5367798143945834,2.670628786087036,-0.1338489716924527,0.1338489716924527,0.017915547223127,False,0.8275
752,NH1887,O,0.0014858841010401188,0.034918276374442794,2.731580166666667,2.86405348777771,-0.13247332111104315,0.13247332111104315,0.01754918080618955,False,0.82625
656,NH1787,O,0.0003714710252600297,0.034546805349182766,3.123567117424167,3.2557241916656494,-0.1321570742414826,0.1321570742414826,0.01746549227206874,False,0.825
206,NH1205,N,0.0007429420505200594,0.04940564635958395,2.572338515151667,2.7041175365448,-0.1317790213931329,0.1317790213931329,0.017365710479331782,False,0.82375
688,NH1821,N,0.02786032689450223,0.11701337295690936,2.910305911616388,2.779075860977173,0.131230050639215,0.131230050639215,0.017221326190770932,False,0.8225
571,NH1625,J,0.0003714710252600297,0.041976225854383355,3.022505628787084,2.892343044281006,0.1301625845060781,0.1301625845060781,0.016942298405301922,False,0.82125
703,NH1836,L,0.001114413075780089,0.04309063893016345,2.9368110719699994,2.8066861629486084,0.13012490902139096,0.13012490902139096,0.016932491947825274,False,0.82
498,NH1552,J,0.0007429420505200594,0.031575037147102525,2.9805125303024997,2.8511898517608643,0.12932267854163548,0.12932267854163548,0.016724355185183188,False,0.81875
83,NH1061,L,0.030460624071322436,0.04011887072808321,3.1726480151512497,3.0433669090270996,0.1292811061241501,0.1292811061241501,0.016713604400683764,False,0.8175
700,NH1833,L,0.001114413075780089,0.03789004457652303,2.8878988219712505,2.758626699447632,0.12927212252361864,0.12927212252361864,0.01671128166176147,False,0.81625
692,NH1825,J,0.02786032689450223,0.028603268945022287,2.9999524747463884,2.8709630966186523,0.12898937812773603,0.12898937812773603,0.016638259669780067,False,0.815
348,NH1384,L,0.0007429420505200594,0.03974739970282318,2.7460927310595826,2.6191511154174805,0.12694161564210216,0.12694161564210216,0.016114173781827196,False,0.81375
484,NH1530,N,0.0,0.03566121842496285,3.0451293030302775,2.918313980102539,0.12681532292773845,0.12681532292773845,0.016082126129266586,False,0.8125
126,NH1101,N,0.001114413075780089,0.034546805349182766,2.633580800505278,2.5073673725128174,0.1262134279924605,0.1262134279924605,0.01592982940560801,False,0.81125
511,NH1565,J,0.0033432392273402673,0.03974739970282318,3.0193580075754163,2.8932301998138428,0.1261278077615735,0.1261278077615735,0.015908223890740442,False,0.81
388,NH1429,L,0.02786032689450223,0.038261515601783064,2.7701933131311107,2.644364833831787,0.12582847929932361,0.12582847929932361,0.01583280620278031,False,0.80875
770,NH1905,L,0.0014858841010401188,0.04011887072808321,2.746016212121389,2.6207211017608643,0.12529511036052465,0.12529511036052465,0.015698864680256053,False,0.8075
474,NH1515,L,0.0003714710252600297,0.04309063893016345,2.855452022727083,2.7304210662841797,0.1250309564429033,0.1250309564429033,0.015632740069027182,False,0.80625
245,NH1263,N,0.0003714710252600297,0.04420505200594354,2.296183890152083,2.420764446258545,-0.12458055610646213,0.12458055610646213,0.015520314959795358,False,0.805
314,NH1342,N,0.02711738484398217,0.04011887072808321,2.991576204545834,2.8670430183410645,0.12453318620476939,0.12453318620476939,0.015508514466311765,False,0.80375
212,NH1222,M,0.0014858841010401188,0.044947994056463596,3.0194293863636106,2.8949899673461914,0.12443941901741917,0.12443941901741917,0.015485169005392825,False,0.8025
443,NH1484,J,0.0029717682020802376,0.03789004457652303,3.04554245454625,2.92116117477417,0.12438127977208024,0.12438127977208024,0.015470702757740498,False,0.80125
191,NH1184,M,0.031575037147102525,0.04977711738484398,3.0837863863637507,2.9602112770080566,0.12357510935569405,0.12357510935569405,0.015270807652271743,False,0.8
417,NH1460,N,0.0014858841010401188,0.04049034175334324,2.915021795454443,2.791534662246704,0.12348713320773896,0.12348713320773896,0.015249072067865866,False,0.79875
154,NH1141,N,0.001114413075780089,0.041604754829123326,2.668283753787917,2.789815664291382,-0.12153191050346468,0.12153191050346468,0.014770005270622149,False,0.7975
634,NH1757,N,0.001114413075780089,0.03231797919762259,2.8736678383836107,2.7523107528686523,0.12135708551495838,0.12135708551495838,0.014727542204684922,False,0.79625
480,NH1521,J,0.02674591381872214,0.03677563150074294,2.683536670454166,2.80472993850708,-0.12119326805291397,0.12119326805291397,0.014687808221345458,False,0.795
630,NH1750,N,0.02897473997028232,0.037518573551263,2.993140595959167,2.8721132278442383,0.12102736811492854,0.12102736811492854,0.014647623832826421,False,0.79375
17,NH1008,M,0.02711738484398217,0.041976225854383355,3.0680799873733338,2.9480457305908203,0.12003425678251345,0.12003425678251345,0.014408222801330375,False,0.7925
598,NH1689,N,0.0033432392273402673,0.04606240713224369,3.006316,3.1255996227264404,-0.11928362272644044,0.11928362272644044,0.014228582650743778,False,0.79125
434,NH1475,N,0.0018573551263001485,0.0412332838038633,2.9112718484852085,2.7925007343292236,0.11877111415598485,0.11877111415598485,0.014106577557853984,False,0.79
333,NH1363,L,0.002600297176820208,0.04234769687964339,2.8111716136362497,2.692624807357788,0.11854680627846159,0.11854680627846159,0.0140533452788231,False,0.78875
234,NH1252,L,0.029717682020802376,0.033432392273402674,3.126440696969666,3.0081787109375,0.11826198603216609,0.11826198603216609,0.013985897340272247,False,0.7875
127,NH1102,M,0.0007429420505200594,0.0412332838038633,2.7202946388888884,2.8384997844696045,-0.11820514558071604,0.11820514558071604,0.013972456441758273,False,0.78625
685,NH1818,O,0.002228826151560178,0.04011887072808321,2.880580770201944,2.9986231327056885,-0.11804236250374434,0.11804236250374434,0.013933999345465386,False,0.785
643,NH1772,O,0.0007429420505200594,0.04457652303120357,3.204778238636667,3.0869333744049072,0.11784486423175977,0.11784486423175977,0.013887412025801894,False,0.78375
166,NH1156,N,0.0018573551263001485,0.03937592867756315,2.598219439394167,2.7159430980682373,-0.1177236586740702,0.1177236586740702,0.013858859811608983,False,0.7825
458,NH1499,N,0.001114413075780089,0.04791976225854384,3.0142012803036105,2.896749973297119,0.11745130700649131,0.11745130700649131,0.013794809517533075,False,0.78125
