row_index,ID,Tool,missing_rate,zero_rate,y_true,anomaly_max_z,anomaly_top5_mean_z,anomaly_top10_mean_z,anomaly_count_z2,anomaly_count_z3,anomaly_count_z5,y_pred,residual,absolute_residual,squared_error
31,NH1022,L,0.0007429420505200594,0.03528974739970282,2.9623063106049994,3.844620353684313,3.68007920407439,3.3584164911016314,59,9,0,2.9068374633789062,0.05546884722609313,0.05546884722609313,0.00307679301259166
32,NH1023,M,0.0,0.04234769687964339,2.732028564394167,11.496430605482152,6.605187670570146,5.040050091449251,75,13,3,2.850531816482544,-0.11850325208837686,0.11850325208837686,0.014043020755521395
33,NH1024,L,0.0003714710252600297,0.03714710252600297,2.9472456704550005,6.597973164845282,5.682653140451073,4.554820361293338,56,8,6,2.9048280715942383,0.04241759886076224,0.04241759886076224,0.0017992526931125382
34,NH1024,O,0.0003714710252600297,0.036404160475482915,2.9472456704550005,6.597973164845282,6.044683926223716,5.6212142843134565,63,14,10,2.9260151386260986,0.02123053182890189,0.02123053182890189,0.0004507354817380162
35,NH1025,L,0.002228826151560178,0.04309063893016345,2.8777555227262495,11.764151244214501,6.715888756324918,4.990834880666307,60,10,5,2.803976535797119,0.07377898692913032,0.07377898692913032,0.0054433389122887825
36,NH1025,O,0.002228826151560178,0.041604754829123326,2.8777555227262495,11.764151244214501,6.715888756324918,5.101794029677498,64,12,5,2.8649795055389404,0.01277601718730903,0.01277601718730903,0.00016322661517041573
37,NH1026,N,0.0003714710252600297,0.041976225854383355,2.97545093181875,3.4516320503321616,3.0261395835898344,2.8852468653759162,52,2,0,2.954444646835327,0.02100628498342294,0.02100628498342294,0.0004412640088047801
38,NH1026,O,0.0003714710252600297,0.041976225854383355,2.97545093181875,3.7756898118676463,3.222689797433625,2.991148023553901,54,3,0,3.0438778400421143,-0.06842690822336417,0.06842690822336417,0.004682241769008703
39,NH1027,N,0.0018573551263001485,0.046433878157503716,2.7831303106066674,3.332763208819463,3.1866044117050523,2.920944592396142,42,5,0,2.7278902530670166,0.05524005753965078,0.05524005753965078,0.0030514639569839287
40,NH1027,O,0.0018573551263001485,0.046433878157503716,2.7831303106066674,6.867658702186686,5.048908521259249,3.9850098799783518,48,7,3,2.8302526473999023,-0.047122336793234965,0.047122336793234965,0.0022205146248550655
41,NH1028,L,0.0007429420505200594,0.038261515601783064,2.8341194166654167,15.577311395798645,5.478502180316392,4.024113498048724,37,3,1,2.7498652935028076,0.08425412316260905,0.08425412316260905,0.007098757269900095
42,NH1028,O,0.0007429420505200594,0.03714710252600297,2.8341194166654167,3.1804853481405946,2.8864509908742426,2.7153961901571906,33,2,0,2.8334646224975586,0.0006547941678580749,0.0006547941678580749,4.2875540226094875e-07
43,NH1029,N,0.0014858841010401188,0.036404160475482915,3.133830560605,5.793658056246768,5.087420944676515,3.8990270445756323,16,5,4,3.079662322998047,0.054168237606952996,0.054168237606952996,0.002934197965443317
44,NH1029,O,0.0014858841010401188,0.03677563150074294,3.133830560605,5.793658056246768,5.087420944676515,3.880034023253093,15,5,4,3.1000418663024902,0.033788694302509636,0.033788694302509636,0.001141675862668447
45,NH1030,N,0.0003714710252600297,0.04903417533432392,2.845201545454583,5.808647039955399,3.9192623382356215,3.3409014667883183,70,5,1,2.847912073135376,-0.002710527680792829,0.002710527680792829,7.346960308344153e-06
46,NH1030,O,0.0003714710252600297,0.04940564635958395,2.845201545454583,4.279985795967193,4.033320064087759,3.521324045713552,73,8,0,2.84321928024292,0.0019822652116632256,0.0019822652116632256,3.9293753693702524e-06
47,NH1031,L,0.0,0.038261515601783064,2.8045438106054172,3.7790192461963015,3.0347797192054,2.813953230450647,38,2,0,2.747835874557495,0.056707936047922125,0.056707936047922125,0.0032157900108152255
48,NH1031,O,0.0,0.03714710252600297,2.8045438106054172,8.455138226908998,6.361340986509534,4.746851652278673,45,8,3,2.733889102935791,0.07065470766962623,0.07065470766962623,0.0049920877158803395
49,NH1032,L,0.002228826151560178,0.03974739970282318,3.2915247045458336,2.957220390675078,2.781611586356831,2.6680948675104963,55,0,0,3.1415812969207764,0.1499434076250572,0.1499434076250572,0.02248302549021406
50,NH1032,O,0.002228826151560178,0.038261515601783064,3.2915247045458336,2.957220390675078,2.76322775216699,2.650512778242971,55,0,0,3.2090320587158203,0.08249264583001326,0.08249264583001326,0.006805036616036003
51,NH1033,N,0.0003714710252600297,0.04606240713224369,2.9680374696983334,5.793658056246768,5.15418639432038,4.289207466883992,73,14,4,2.9005534648895264,0.06748400480880701,0.06748400480880701,0.004554090905035087
52,NH1033,O,0.0003714710252600297,0.046433878157503716,2.9680374696983334,26.526282549914345,13.88862537832209,8.877877033813055,76,14,6,2.9755001068115234,-0.007462637113190063,0.007462637113190063,5.569095268316171e-05
53,NH1034,L,0.0003714710252600297,0.04309063893016345,2.864424124999583,3.5589293618829685,2.9049919266726327,2.7319807017802096,39,2,0,2.8384647369384766,0.025959388061106647,0.025959388061106647,0.0006738898285071263
54,NH1034,O,0.0003714710252600297,0.041604754829123326,2.864424124999583,5.321106425832189,4.635418911901217,3.762232061961865,45,7,2,2.8981194496154785,-0.033695324615895306,0.033695324615895306,0.00113537490097056
55,NH1035,N,0.002600297176820208,0.037518573551263,3.172917340909583,4.906024780283518,3.292379394687437,2.8386664110222206,19,3,0,3.0869393348693848,0.08597800604019845,0.08597800604019845,0.0073922175226484015
56,NH1035,O,0.002600297176820208,0.03714710252600297,3.172917340909583,4.906024780283518,3.24293462780638,2.7910967984034625,19,3,0,3.1317591667175293,0.04115817419205392,0.04115817419205392,0.0016939953028234534
57,NH1036,N,0.0007429420505200594,0.04717682020802377,2.999257371212083,3.138835993702459,2.7616811587916352,2.640023821106915,37,1,0,2.9621477127075195,0.03710965850456338,0.03710965850456338,0.0013771267543253134
58,NH1036,O,0.0007429420505200594,0.0475482912332838,2.999257371212083,3.138835993702459,2.7213725853754,2.6073547833538613,37,1,0,2.979281187057495,0.019976184154587795,0.019976184154587795,0.0003990479333780045
59,NH1037,L,0.0003714710252600297,0.038261515601783064,3.03760101515125,19.96249608641164,7.528898916772588,5.726448073207618,78,21,1,3.041574478149414,-0.003973462998164035,0.003973462998164035,1.578840819777872e-05
60,NH1038,N,0.0003714710252600297,0.03603268945022288,2.698237117424167,4.423989306042224,4.193885116417006,4.020707531890622,73,26,0,2.817128896713257,-0.11889177928908978,0.11889177928908978,0.014135255182525638
61,NH1039,M,0.0007429420505200594,0.05089153046062407,2.4650328371208334,4.222686950413222,4.16095764217429,3.959132188733375,87,19,0,2.6328091621398926,-0.16777632501905915,0.16777632501905915,0.02814889523690097
62,NH1040,L,0.001114413075780089,0.03417533432392273,3.1022917840904163,19.96249608641164,7.534339699407605,5.683654656824766,63,20,1,2.966189384460449,0.13610239962996706,0.13610239962996706,0.01852386318503526
63,NH1041,O,0.0007429420505200594,0.03937592867756315,2.7737916401516665,3.844620353684313,3.724161590167303,3.48726468623763,74,13,0,2.7537810802459717,0.02001055990569478,0.02001055990569478,0.0004004225077393995
64,NH1042,L,0.0,0.03528974739970282,2.5935001388886105,5.549887952148858,4.26996878468857,3.9325527125123885,87,18,1,2.569258213043213,0.02424192584539764,0.02424192584539764,0.000587670968693758
65,NH1043,L,0.0007429420505200594,0.043833580980683504,2.6239309191916664,3.9216930155634957,3.864491274704539,3.673182396664122,86,16,0,2.6922221183776855,-0.06829119918601911,0.06829119918601911,0.004663687886264538
66,NH1044,L,0.002228826151560178,0.03603268945022288,2.6159792247480556,4.538264491476295,3.950371333658552,3.600223792911893,82,13,0,2.673804521560669,-0.05782529681261339,0.05782529681261339,0.0033437649514668362
67,NH1045,O,0.0007429420505200594,0.03566121842496285,2.6250939318183333,4.906024780283518,4.197318248151487,3.822633649308622,81,17,0,2.6794285774230957,-0.05433464560476242,0.05433464560476242,0.0029522537129951284
68,NH1046,O,0.0007429420505200594,0.03677563150074294,2.701172087120833,3.844620353684313,3.7617443784455937,3.4910909667067513,76,12,0,2.9199373722076416,-0.2187652850868087,0.2187652850868087,0.047858249959112684
69,NH1047,O,0.0007429420505200594,0.0412332838038633,2.7164298371212494,9.187487116718431,7.112431392912958,5.556177782692677,77,19,5,2.7489964962005615,-0.03256665907931211,0.03256665907931211,0.0010605872835881419
70,NH1048,O,0.001114413075780089,0.03974739970282318,2.7741930568175,6.094382564009439,4.746443663794136,4.155721642973306,71,18,2,2.808786153793335,-0.034593096975835014,0.034593096975835014,0.0011966823583795256
71,NH1049,L,0.0018573551263001485,0.046433878157503716,2.578657691919722,4.067066967686887,3.8942064907675884,3.77366760099966,106,19,0,2.690859079360962,-0.11220138744123975,0.11220138744123975,0.012589151343739193
72,NH1050,N,0.0014858841010401188,0.03863298662704309,2.8985573611116666,16.70408036413166,8.870835095177124,6.359959844072472,143,23,3,2.6886959075927734,0.20986145351889318,0.20986145351889318,0.04404182967306256
73,NH1051,M,0.0003714710252600297,0.05312035661218425,3.2414208611108335,4.035426051937161,3.9087008177133584,3.794185114445933,96,19,0,3.159911870956421,0.0815089901544126,0.0815089901544126,0.00664371547599213
74,NH1052,L,0.030832095096582468,0.03789004457652303,2.987806723485,5.793658056246768,5.473148087735599,4.926388135007739,90,39,6,3.0763165950775146,-0.08850987159251478,0.08850987159251478,0.007833997369323454
75,NH1053,N,0.02897473997028232,0.04049034175334324,2.86922614015125,3.9525507598417704,3.8069548834546056,3.6427021724433843,84,32,0,2.797842502593994,0.07138363755725585,0.07138363755725585,0.005095623710905668
76,NH1054,J,0.030460624071322436,0.046805349182763745,2.9176920505052766,8.332777468064679,6.7275967947009505,5.596827353841394,132,50,7,2.9650514125823975,-0.04735936207712088,0.04735936207712088,0.0022429091763518354
77,NH1055,J,0.029717682020802376,0.05237741456166419,2.6812416590913895,11.467399717521216,6.111132995471904,4.8638134879041415,155,41,2,2.7253167629241943,-0.044075103832804885,0.044075103832804885,0.0019426147778725319
78,NH1056,J,0.029346210995542348,0.043833580980683504,2.8710524797972212,5.549887952148858,4.40638649249756,3.9763609247832408,100,36,1,2.9166462421417236,-0.04559376234450241,0.04559376234450241,0.002078791164726966
79,NH1057,J,0.02897473997028232,0.04717682020802377,2.9321518409091665,12.96184850519008,6.124114303636492,4.808398396079161,115,39,2,2.7875380516052246,0.14461378930394186,0.14461378930394186,0.02091314805684489
80,NH1058,J,0.029346210995542348,0.04977711738484398,2.8585481189389994,3.662610721826705,3.591216745500546,3.5362973076818327,106,34,0,2.785158395767212,0.07338972317178749,0.07338972317178749,0.005386051467231602
81,NH1059,J,0.029346210995542348,0.04977711738484398,3.1675753939404174,8.146843150642068,5.825136653331828,4.675415114911681,100,37,3,3.0915067195892334,0.07606867435118403,0.07606867435118403,0.005786443217546483
82,NH1060,N,0.030089153046062408,0.037518573551263,2.7381041560605417,6.979569125297096,4.468942241408655,3.9740167044244985,68,33,1,2.924111843109131,-0.18600768704858917,0.18600768704858917,0.03459885964116589
83,NH1061,L,0.030460624071322436,0.04011887072808321,3.1726480151512497,8.860009892595789,6.779291146596975,5.322078485496559,92,38,6,3.0623748302459717,0.11027318490527804,0.11027318490527804,0.01216017530915364
84,NH1062,N,0.030089153046062408,0.04049034175334324,2.903242549242084,4.790930327775272,3.8457235443424294,3.6638509573135187,77,32,0,2.828329563140869,0.07491298610121477,0.07491298610121477,0.005611955486600798
85,NH1063,L,0.029717682020802376,0.0412332838038633,2.9117059848487505,5.5596052532620615,4.739849929652665,4.135120899244946,87,34,2,2.993832588195801,-0.08212660334705024,0.08212660334705024,0.0067447789773237244
86,NH1064,N,0.029346210995542348,0.03528974739970282,2.9427593295454164,6.597973164845282,4.397234365568015,3.9707734476664553,78,35,1,2.867901086807251,0.07485824273816544,0.07485824273816544,0.005603756505846098
87,NH1065,M,0.002600297176820208,0.05237741456166419,2.6342583977283334,4.538264491476295,3.936985147060067,3.6811055864280027,254,26,0,2.7120702266693115,-0.07781182894097816,0.07781182894097816,0.006054680723140046
88,NH1068,N,0.029717682020802376,0.04271916790490342,3.315515136364166,6.691474283118395,4.471943572500346,3.9751965169662546,88,35,1,3.2454845905303955,0.07003054583377066,0.07003054583377066,0.0049042773497758535
89,NH1068,O,0.029717682020802376,0.04309063893016345,3.315515136364166,6.691474283118395,4.471943572500346,3.9751965169662546,94,37,1,3.280250072479248,0.035265063884918124,0.035265063884918124,0.0012436247308073565
90,NH1069,O,0.030089153046062408,0.04271916790490342,3.190142772727084,5.793658056246768,5.620906450641558,4.810288531872387,77,38,6,2.951843738555908,0.2382990341711757,0.2382990341711757,0.05678642968691517
91,NH1070,N,0.029346210995542348,0.045319465081723624,2.8489684166679163,6.691474283118395,4.296461049347402,3.8877550040119475,83,32,1,2.7676615715026855,0.08130684516523079,0.08130684516523079,0.006610803070722813
92,NH1070,O,0.029346210995542348,0.045319465081723624,2.8489684166679163,6.691474283118395,4.43201662121721,3.958453592930188,86,34,1,2.848020553588867,0.0009478630790491493,0.0009478630790491493,8.984444166245339e-07
93,NH1071,N,0.02897473997028232,0.045319465081723624,2.968626496211667,5.763431178952222,4.113442101578885,3.8097309880632673,77,34,1,2.912224292755127,0.0564022034565399,0.0564022034565399,0.0031812085547529216
94,NH1071,O,0.02897473997028232,0.04569093610698365,2.968626496211667,6.42326361545595,5.553175020671832,4.575757259364821,81,38,4,2.9861831665039062,-0.017556670292239396,0.017556670292239396,0.0003082366717504013
95,NH1072,N,0.030832095096582468,0.03974739970282318,2.833847981060416,5.549887952148858,4.325634839132124,3.913455249363752,67,32,1,2.8221068382263184,0.011741142834097662,0.011741142834097662,0.00013785443505068287
96,NH1072,O,0.030832095096582468,0.03974739970282318,2.833847981060416,17.09148368504749,11.394876064734783,8.232507186188306,77,40,8,2.892568349838257,-0.058720368777840815,0.058720368777840815,0.0034480817094056223
97,NH1073,N,0.04569093610698365,0.037518573551263,2.7974188749995834,10.589589056430802,8.755331443460948,7.033219900382976,104,30,12,2.8024208545684814,-0.0050019795688980295,0.0050019795688980295,2.5019799607673316e-05
98,NH1074,N,0.002600297176820208,0.038261515601783064,2.9144939356058335,5.332150850668471,5.00504881530967,4.52204655213338,111,22,4,2.886016607284546,0.028477328321287576,0.028477328321287576,0.0008109582283184074
99,NH1075,J,0.0018573551263001485,0.0512630014858841,2.6902861060604986,6.218328860069241,5.799103722801172,5.5193837608686875,178,58,10,2.7655036449432373,-0.07521753888273874,0.07521753888273874,0.005657678155576315
100,NH1076,J,0.0007429420505200594,0.04606240713224369,2.5707335818185,9.184229958702732,5.867345431339627,5.046842504541051,113,28,4,2.621422052383423,-0.05068847056492265,0.05068847056492265,0.00256932104821103
101,NH1077,J,0.0014858841010401188,0.04457652303120357,2.805351297979444,9.184229958702732,6.254750326449494,5.522805054924741,140,32,8,2.8824965953826904,-0.07714529740324627,0.07714529740324627,0.0059513969114353155
102,NH1078,N,0.0007429420505200594,0.03566121842496285,2.4777652575758333,5.549887952148858,5.048596235605748,4.578714932219646,101,26,4,2.6423099040985107,-0.16454464652267742,0.16454464652267742,0.027074940699272857
103,NH1079,N,0.03194650817236255,0.03677563150074294,2.9313184583325,21.58307796055237,7.238704401188551,5.365520696813137,70,36,1,2.883305072784424,0.048013385548076215,0.048013385548076215,0.002305285191788214
104,NH1079,O,0.03194650817236255,0.03677563150074294,2.9313184583325,9.411071841063922,5.638180182731416,4.832207408866211,79,45,2,2.923600673675537,0.007717784656962934,0.007717784656962934,5.956420001125247e-05
105,NH1080,N,0.001114413075780089,0.03566121842496285,2.855838647726667,5.793658056246768,5.404481737955502,5.0330195773429764,100,29,7,2.9167351722717285,-0.06089652454506167,0.06089652454506167,0.0037083867016672986
106,NH1081,N,0.0018573551263001485,0.04049034175334324,2.523999419192222,15.42758493168298,15.089428682304378,14.64125197092152,182,80,62,2.614621162414551,-0.09062174322232863,0.09062174322232863,0.008212300344653665
107,NH1082,L,0.0014858841010401188,0.04569093610698365,2.487453719696667,9.03207066351148,6.495718838599297,4.945319997741561,84,10,3,2.5376968383789062,-0.050243118682239185,0.050243118682239185,0.002524370974917572
108,NH1083,N,0.0014858841010401188,0.03863298662704309,2.8043310757572226,8.69235323896324,5.636817449331842,4.535377449940951,72,13,2,2.8496291637420654,-0.045298087984842805,0.045298087984842805,0.00205191677508256
109,NH1084,L,0.0018573551263001485,0.04569093610698365,3.018355268938333,4.087245157584027,3.8547655483445262,3.555322386312343,187,9,0,2.7648465633392334,0.25350870559909966,0.25350870559909966,0.06426666381453099
110,NH1085,L,0.0003714710252600297,0.04457652303120357,3.1800548977274996,4.055209650564142,3.821567172643004,3.559430333435904,87,11,0,2.878791332244873,0.30126356548262656,0.30126356548262656,0.09075973588730482
111,NH1086,L,0.0014858841010401188,0.04606240713224369,2.814487545454167,16.2890939997697,6.438271947017178,5.0698569297627945,136,22,1,2.7566611766815186,0.05782636877264835,0.05782636877264835,0.00334388892543032
112,NH1087,M,0.002600297176820208,0.04940564635958395,3.051406034090833,4.883134882573595,3.3958656757580004,3.10855080911462,84,4,0,2.8887832164764404,0.16262281761439246,0.16262281761439246,0.026446180808843953
113,NH1088,N,0.0007429420505200594,0.04011887072808321,2.6765812348487494,12.593698883348438,6.056051313519515,4.523259293795964,66,7,2,2.6263179779052734,0.050263256943476,0.050263256943476,0.002526394998565888
114,NH1089,L,0.0018573551263001485,0.044947994056463596,2.592809897726667,8.305229012337254,4.100887811310037,3.4149963474656415,52,2,1,2.6966099739074707,-0.10380007618080356,0.10380007618080356,0.010774455815140622
115,NH1090,M,0.0003714710252600297,0.05460624071322437,2.9624291401516665,12.980579940737142,8.610451000277159,5.870824734024563,59,9,4,2.840291976928711,0.12213716322295554,0.12213716322295554,0.014917486640150883
116,NH1091,M,0.0014858841010401188,0.05609212481426449,2.7214452386375,2.824673094339882,2.824668462197889,2.766394446948779,60,0,0,2.8495755195617676,-0.12813028092426748,0.12813028092426748,0.016417368889731703
117,NH1092,M,0.0003714710252600297,0.04234769687964339,2.9688508787875003,5.549887952148858,4.456697997822313,3.8379841489410325,253,11,1,2.9376134872436523,0.03123739154384797,0.03123739154384797,0.0009757746304636647
118,NH1093,L,0.0014858841010401188,0.03268945022288262,2.8608070643945824,11.417728601575472,5.573693337951889,4.299576014823941,221,8,2,2.6811423301696777,0.1796647342249047,0.1796647342249047,0.03227941672410564
119,NH1094,N,0.004086181277860327,0.04234769687964339,2.5178163598487497,3.2336607027991118,3.1048010947508162,2.9142269515056625,232,4,0,2.6880156993865967,-0.17019933953784694,0.17019933953784694,0.028967815179119307
120,NH1095,L,0.0014858841010401188,0.041976225854383355,2.5500920277777785,14.19391361333663,6.134452475804682,4.762372122453565,80,11,1,2.629666328430176,-0.07957430065239723,0.07957430065239723,0.006332069324318107
121,NH1096,N,0.0014858841010401188,0.04271916790490342,2.552244474747501,6.597973164845282,4.627521627600377,4.07036796364255,84,16,1,2.572000741958618,-0.01975626721111734,0.01975626721111734,0.0003903100941170701
122,NH1097,M,0.0007429420505200594,0.04977711738484398,2.836407742424167,4.347069916361699,4.122852194623173,3.757604879984597,84,12,0,2.8772592544555664,-0.04085151203139947,0.04085151203139947,0.0016688460352515758
123,NH1098,M,0.0003714710252600297,0.050148588410104014,2.6806118358586115,10.004134596389877,6.115542787562785,4.949774601101249,97,14,3,2.579298734664917,0.10131310119369452,0.10131310119369452,0.010264344473483787
124,NH1099,L,0.002600297176820208,0.038261515601783064,2.7470737393934996,10.004134596389877,5.782667700915189,4.649529904908893,74,15,2,2.6675870418548584,0.07948669753864124,0.07948669753864124,0.006318135085599435
125,NH1100,N,0.0029717682020802376,0.036404160475482915,2.613716775253056,10.004134596389877,5.887575649213461,4.733293847543546,78,14,2,2.5612688064575195,0.05244796879553659,0.05244796879553659,0.0027507894307775803
126,NH1101,N,0.001114413075780089,0.034546805349182766,2.633580800505278,10.004134596389877,5.1962323156669195,4.091408459226395,80,7,2,2.5994341373443604,0.03414666316091752,0.03414666316091752,0.001165994605025162
127,NH1102,M,0.0007429420505200594,0.0412332838038633,2.7202946388888884,10.004134596389877,6.568560934982768,5.2381248199837,103,14,6,2.830399751663208,-0.11010511277431956,0.11010511277431956,0.012123135859045628
128,NH1103,L,0.0018573551263001485,0.037518573551263,2.8136469898988885,10.004134596389877,5.601734012678533,4.285760580173597,84,6,2,2.7560150623321533,0.057631927566735186,0.057631927566735186,0.003321439075057411
129,NH1113,M,0.0003714710252600297,0.04903417533432392,2.652038446969444,28.231210593321283,8.783005600086629,6.129648577502988,117,36,1,2.5604844093322754,0.0915540376371684,0.0915540376371684,0.00838214180766805
130,NH1114,L,0.002600297176820208,0.04086181277860327,2.733161914140833,28.248915908402562,11.88527741557221,7.614099647431312,77,12,3,2.854645013809204,-0.1214830996683709,0.1214830996683709,0.014758143505035338
131,NH1115,M,0.0003714710252600297,0.04606240713224369,2.526530335858333,8.10016162931658,5.6313304110893645,4.409592111090842,124,9,2,2.519608736038208,0.006921599820124857,0.006921599820124857,4.790854406995246e-05
132,NH1116,L,0.0014858841010401188,0.0475482912332838,2.9667710909095826,27.147768843497463,27.126233991445776,26.98364631653788,119,35,29,2.929978609085083,0.03679248182449957,0.03679248182449957,0.001353686718806131
