row_index,ID,Tool,missing_rate,zero_rate,y_true,anomaly_max_z,anomaly_top5_mean_z,anomaly_top10_mean_z,anomaly_count_z2,anomaly_count_z3,anomaly_count_z5,y_pred,residual,absolute_residual,squared_error
501,NH1555,J,0.0014858841010401188,0.033060921248142645,3.2611557727279177,26.227972802476057,10.16193145362173,6.785530834290091,96,11,2,3.220853567123413,0.04030220560450459,0.04030220560450459,0.0016242677765877613
175,NH1165,M,0.002600297176820208,0.04420505200594354,2.902701965909583,26.19700128317342,9.385046808172575,6.863373360250439,150,21,3,2.9723689556121826,-0.06966698970259966,0.06966698970259966,0.004853489454222127
531,NH1584,J,0.0007429420505200594,0.03789004457652303,2.83940724242375,25.9652379778734,8.708263156713803,6.165048627411622,256,69,2,2.916203022003174,-0.07679577957942385,0.07679577957942385,0.005897591761211453
243,NH1261,N,0.0018573551263001485,0.041604754829123326,2.472241170454583,24.762321514632855,8.32739820288009,6.049950424306816,291,17,1,2.4877874851226807,-0.01554631466809786,0.01554631466809786,0.00024168789975951468
498,NH1552,J,0.0007429420505200594,0.031575037147102525,2.9805125303024997,23.558905388446913,8.767833592271852,6.080559074649031,122,10,2,2.8820528984069824,0.09845963189551732,0.09845963189551732,0.009694299113000772
718,NH1853,O,0.0014858841010401188,0.030460624071322436,2.638273719695417,23.06033350675721,16.101814497378665,10.242547540970058,50,11,6,2.8138723373413086,-0.17559861764589169,0.17559861764589169,0.030834874519148063
767,NH1902,L,0.02786032689450223,0.03566121842496285,3.051669253787917,22.60095060187907,7.491455849954375,5.25964025207714,75,8,2,2.913525342941284,0.1381439108466327,0.1381439108466327,0.019083740104002402
420,NH1463,L,0.12741456166419018,0.028603268945022287,2.520522416666666,22.559413313712753,12.243909370894787,7.839259822965988,38,8,4,2.770944118499756,-0.25042170183308965,0.25042170183308965,0.06271102874898085
764,NH1899,O,0.02786032689450223,0.02897473997028232,3.144453011363333,22.01924555915493,13.554398785887788,8.285678223347704,82,8,3,2.982417345046997,0.1620356663163358,0.1620356663163358,0.026255557158578923
103,NH1079,N,0.03194650817236255,0.03677563150074294,2.9313184583325,21.58307796055237,7.238704401188551,5.365520696813137,70,36,1,2.883305072784424,0.048013385548076215,0.048013385548076215,0.002305285191788214
745,NH1880,L,0.02823179791976226,0.037518573551263,2.8977145909094437,21.31160157035288,6.9691586563983225,5.042369529580934,272,11,1,2.781367540359497,0.11634705054994665,0.11634705054994665,0.013536636171671841
573,NH1627,J,0.002600297176820208,0.05572065378900446,2.64773330808,20.12824910010276,7.747369013058609,5.714590755700557,220,68,3,2.7976815700531006,-0.14994826197310074,0.14994826197310074,0.02248448126875365
428,NH1470,L,0.0007429420505200594,0.037518573551263,2.9344255719695838,19.962496086411686,9.530941350371803,6.395932024002746,123,10,4,2.9080862998962402,0.026339272073343523,0.026339272073343523,0.0006937572533536139
220,NH1236,N,0.0,0.03789004457652303,2.8226209318179167,19.962496086411644,6.881258517343871,4.966392289919755,144,9,1,2.8092527389526367,0.013368192865280015,0.013368192865280015,0.00017870858048332352
633,NH1755,N,0.0003714710252600297,0.033432392273402674,2.868438573232777,19.962496086411644,7.42492466871212,5.213823758010699,102,7,2,2.9263319969177246,-0.05789342368494754,0.05789342368494754,0.003351648505964845
62,NH1040,L,0.001114413075780089,0.03417533432392273,3.1022917840904163,19.96249608641164,7.534339699407605,5.683654656824766,63,20,1,2.966189384460449,0.13610239962996706,0.13610239962996706,0.01852386318503526
59,NH1037,L,0.0003714710252600297,0.038261515601783064,3.03760101515125,19.96249608641164,7.528898916772588,5.726448073207618,78,21,1,3.041574478149414,-0.003973462998164035,0.003973462998164035,1.578840819777872e-05
26,NH1017,O,0.0003714710252600297,0.04234769687964339,3.0183430984837494,19.962496086411633,9.556865251800062,6.45303131277368,71,17,2,3.0687100887298584,-0.05036699024610902,0.05036699024610902,0.0025368337064516416
705,NH1838,O,0.0007429420505200594,0.02563150074294205,2.8414712916666662,19.962496086411633,11.388078615686524,8.317902504043461,53,21,8,2.8415348529815674,-6.356131490115047e-05,6.356131490115047e-05,4.040040751963212e-09
147,NH1133,N,0.0007429420505200594,0.03900445765230312,2.74665581060625,19.949169261895594,10.667031602307633,7.021171556982393,90,9,3,2.6486916542053223,0.09796415640092793,0.09796415640092793,0.009596975939345468
146,NH1132,M,0.0003714710252600297,0.044947994056463596,3.1591416590908334,19.912339297064193,7.021664677183173,5.010895306730637,105,7,1,3.1556103229522705,0.003531336138562935,0.003531336138562935,1.247033492352058e-05
697,NH1830,O,0.001114413075780089,0.0338038632986627,3.099469366161389,19.912339297064193,7.5709665576332155,5.436315281530712,65,14,2,2.962610960006714,0.13685840615467493,0.13685840615467493,0.018730223335197964
134,NH1118,M,0.0003714710252600297,0.04457652303120357,2.7538493560604165,19.795358715724824,6.322105811721107,4.3973994009796,30,2,1,2.665153980255127,0.08869537580528952,0.08869537580528952,0.007866869689241537
364,NH1402,N,0.0003714710252600297,0.037518573551263,2.7964503750012497,19.749929640229148,13.150330318302712,9.673357087968142,94,31,7,2.5865869522094727,0.20986342279177705,0.20986342279177705,0.04404265622588017
365,NH1403,L,0.0003714710252600297,0.043833580980683504,2.6668114507575003,19.749929640229148,13.152063727410237,9.699083939426654,106,32,7,2.700735092163086,-0.03392364140558568,0.03392364140558568,0.0011508134462147673
151,NH1138,M,0.0007429420505200594,0.04940564635958395,2.5095889116158334,19.594642610267293,7.604459424033254,5.39260491380403,83,8,2,2.530057668685913,-0.02046875707007967,0.02046875707007967,0.00041897001599393644
152,NH1138,N,0.002228826151560178,0.11775631500742942,2.5095889116158334,19.594642610267293,15.197261732240147,14.647555175106604,221,137,93,2.591546058654785,-0.08195714703895174,0.08195714703895174,0.0067169739507643555
770,NH1905,L,0.0014858841010401188,0.04011887072808321,2.746016212121389,19.1833613629096,15.69906396609925,12.281396598023239,227,22,13,2.6573760509490967,0.08864016117229223,0.08864016117229223,0.007857078172649943
477,NH1518,L,0.0014858841010401188,0.04606240713224369,2.7509270113641673,19.1833613629096,14.876207811398643,10.890756731039678,82,22,10,2.8293936252593994,-0.07846661389523213,0.07846661389523213,0.006157009496183436
219,NH1231,M,0.0014858841010401188,0.046805349182763745,2.6904530774407402,19.163508231126226,18.2222846608255,17.158648101959663,263,120,73,2.9987919330596924,-0.30833885561895213,0.30833885561895213,0.09507284988440501
172,NH1162,N,0.0014858841010401188,0.03231797919762259,2.377519378788334,19.126793133741906,10.267222351545046,8.998476086775934,165,52,27,2.4711883068084717,-0.09366892802013771,0.09366892802013771,0.008773868076441739
471,NH1512,L,0.002600297176820208,0.03974739970282318,2.5712548257574994,19.010109677983294,7.696733503106958,5.487566900882087,96,9,2,2.6301493644714355,-0.05889453871393613,0.05889453871393613,0.0034685666903273215
748,NH1883,O,0.0274888558692422,0.03863298662704309,3.145264628787778,18.516155007705738,9.057163713126645,6.0894987435248025,283,13,3,2.9219412803649902,0.22332334842278767,0.22332334842278767,0.04987331795076582
492,NH1546,N,0.0007429420505200594,0.044947994056463596,2.8856455378787507,18.50978198843926,9.294171884140145,6.928337096251205,78,22,7,2.7737083435058594,0.11193719437289129,0.11193719437289129,0.012529935484074446
491,NH1546,N,0.0003714710252600297,0.044947994056463596,2.8856455378787507,18.50978198843926,9.294171884140145,6.928337096251205,78,22,7,2.7740530967712402,0.11159244110751043,0.11159244110751043,0.012452872912333183
733,NH1868,J,0.001114413075780089,0.03900445765230312,3.0244165656569444,18.142812618097402,6.985565274515719,5.026002328037344,37,9,2,3.00909686088562,0.015319704771324272,0.015319704771324272,0.00023469335428053566
450,NH1491,N,0.0003714710252600297,0.03417533432392273,2.4046029571968743,17.8045379007351,12.278585361449268,7.4519739688264455,81,5,5,2.5450003147125244,-0.14039735751565008,0.14039735751565008,0.019711417997377266
