row_index,ID,Tool,missing_rate,zero_rate,y_true,anomaly_max_z,anomaly_top5_mean_z,anomaly_top10_mean_z,anomaly_count_z2,anomaly_count_z3,anomaly_count_z5,y_pred,residual,absolute_residual,squared_error
715,NH1848,O,0.0014858841010401188,0.03863298662704309,2.5659426136366656,4.417463810642048,3.7399494638829096,3.450259632157711,42,11,0,2.8459954261779785,-0.28005281254131287,0.28005281254131287,0.07842957781229973
153,NH1139,L,0.0003714710252600297,0.03528974739970282,2.617799515150833,8.69235323896324,4.790585958782585,3.892975174453819,68,7,1,2.8942971229553223,-0.2764976078044894,0.2764976078044894,0.07645092712160524
651,NH1781,J,0.02786032689450223,0.03194650817236255,3.201655295454167,4.353544944909694,3.3952047813534945,2.962019002702145,64,2,0,2.9300127029418945,0.2716425925122725,0.2716425925122725,0.07378969806678853
731,NH1866,N,0.03566121842496285,0.037518573551263,2.380365381313055,16.2890939997697,6.070662894686788,4.424326386678957,84,4,1,2.6475040912628174,-0.2671387099497622,0.2671387099497622,0.07136309035362318
557,NH1610,J,0.001114413075780089,0.03714710252600297,2.4609179873736116,4.603878196091254,3.5957137524209615,3.2020710794533636,163,5,0,2.7261734008789062,-0.2652554135052947,0.2652554135052947,0.07036043439386487
343,NH1379,L,0.0007429420505200594,0.04234769687964339,2.427929627272333,4.60860677436663,4.419149303647748,4.2723265139421835,92,23,0,2.6895053386688232,-0.2615757113964903,0.2615757113964903,0.06842185279257997
109,NH1084,L,0.0018573551263001485,0.04569093610698365,3.018355268938333,4.087245157584027,3.8547655483445262,3.555322386312343,187,9,0,2.7648465633392334,0.25350870559909966,0.25350870559909966,0.06426666381453099
420,NH1463,L,0.12741456166419018,0.028603268945022287,2.520522416666666,22.559413313712753,12.243909370894787,7.839259822965988,38,8,4,2.770944118499756,-0.25042170183308965,0.25042170183308965,0.06271102874898085
442,NH1483,J,0.002228826151560178,0.04791976225854384,3.305119875,4.992894937018001,4.8098567582414535,4.613955239417697,157,30,0,3.0547144412994385,0.25040543370056145,0.25040543370056145,0.06270288122676627
253,NH1272,M,0.0007429420505200594,0.05609212481426449,2.941386454545417,3.595129715411503,2.8150193833929054,2.5923839308269994,34,1,0,2.6928484439849854,0.24853801056043157,0.24853801056043157,0.061771142693337194
201,NH1200,L,0.045319465081723624,0.03789004457652303,2.57877350000125,6.995623631957292,4.686514972265402,3.953791183711241,52,8,1,2.824389696121216,-0.24561619611996566,0.24561619611996566,0.06032731579644143
795,NH1938,N,0.0007429420505200594,0.02823179791976226,2.5318498636364577,9.363114771865293,7.762583436199466,6.476911208083457,206,76,7,2.777418851852417,-0.2455689882159593,0.2455689882159593,0.060304127973409956
558,NH1611,J,0.0003714710252600297,0.05052005943536404,2.5755620909088894,4.603878196091254,3.9362304381880917,3.7769552049723876,145,23,0,2.820359945297241,-0.24479785438835178,0.24479785438835178,0.05992598951314068
138,NH1122,L,0.0014858841010401188,0.04309063893016345,2.3921322121216675,4.211957255281428,3.9794118229603237,3.581900816834864,70,9,0,2.6365244388580322,-0.24439222673636474,0.24439222673636474,0.05972756048915871
307,NH1335,N,0.003714710252600297,0.044947994056463596,3.0797070101005546,7.0420587965492185,5.6445306296776225,5.151921701113329,205,47,5,2.8361313343048096,0.24357567579574502,0.24357567579574502,0.05932910983935388
323,NH1352,N,0.0003714710252600297,0.04309063893016345,2.7900420984851406,6.242805146785787,4.9674028507162635,4.367003683833834,82,29,2,3.033477306365967,-0.24343520788082618,0.24343520788082618,0.059260700435981056
584,NH1664,M,0.036404160475482915,0.041976225854383355,2.5381910833333334,11.290604218576483,9.864695018523744,8.252673933688415,103,43,12,2.7815496921539307,-0.24335860882059723,0.24335860882059723,0.05922341248709646
280,NH1302,N,0.0,0.03789004457652303,3.014583128788751,5.808647039955399,4.25949542595149,3.5098368519452166,29,5,2,2.7735753059387207,0.24100782285003008,0.24100782285003008,0.05808477067491148
90,NH1069,O,0.030089153046062408,0.04271916790490342,3.190142772727084,5.793658056246768,5.620906450641558,4.810288531872387,77,38,6,2.951843738555908,0.2382990341711757,0.2382990341711757,0.05678642968691517
269,NH1291,M,0.029346210995542348,0.05163447251114413,2.8228221780299996,6.512535442195665,4.846076078038624,4.003895826298789,81,7,1,2.5857250690460205,0.23709710898397907,0.23709710898397907,0.05621503908856085
774,NH1914,O,0.0007429420505200594,0.03974739970282318,2.5260578863641667,11.49643060548215,7.398077331171765,5.6733073009700785,282,33,3,2.761889934539795,-0.2358320481756282,0.2358320481756282,0.05561675494671182
552,NH1605,N,0.02711738484398217,0.033432392273402674,2.539839329545001,9.771181233378176,4.6279516296654855,3.6442856978318234,241,3,1,2.772202968597412,-0.2323636390524113,0.2323636390524113,0.05399286075367928
625,NH1733,L,0.08172362555720654,0.03789004457652303,2.632047236741875,8.097291759373288,4.4915392416503455,3.818506017024582,37,11,1,2.863987684249878,-0.2319404475080029,0.2319404475080029,0.053796371190212654
168,NH1158,N,0.030089153046062408,0.03863298662704309,2.71284021212125,8.098430917982391,5.743471354438855,4.7515887331210065,93,44,3,2.943674087524414,-0.23083387540316425,0.23083387540316425,0.05328427803364356
628,NH1745,L,0.0007429420505200594,0.043462109955423475,2.559162946969445,9.467975578566394,5.415253729064904,4.274016604366832,71,8,2,2.7894818782806396,-0.23031893131119485,0.23031893131119485,0.05304681012033089
668,NH1800,N,0.02711738484398217,0.02897473997028232,2.9398054747483333,6.4309493076379045,4.635416709595185,3.9648379384488592,81,11,1,2.71193265914917,0.2278728155991634,0.2278728155991634,0.05192602008909032
369,NH1407,M,0.0,0.046805349182763745,2.3724959797983334,8.667991342581079,8.182362183840706,6.681494808754313,122,30,7,2.598360776901245,-0.22586479710291174,0.22586479710291174,0.05101490657033949
725,NH1860,J,0.0029717682020802376,0.031203566121842496,3.2950815606061115,3.5576457754277593,3.2077393199231223,3.069828564699888,47,6,0,3.069807767868042,0.22527379273806947,0.22527379273806947,0.05074828169459468
710,NH1843,N,0.02823179791976226,0.03231797919762259,2.7602009621225,4.341363518033449,3.69630164729464,3.4756996772276842,105,17,0,2.9847264289855957,-0.2245254668630956,0.2245254668630956,0.050411685270091044
572,NH1626,J,0.0003714710252600297,0.036404160475482915,2.6289725101013888,11.299665787483173,6.404349679834918,5.327778346331188,276,75,3,2.853166103363037,-0.22419359326164834,0.22419359326164834,0.050262767259569414
401,NH1442,M,0.0003714710252600297,0.037518573551263,2.690955692424499,14.885913235664447,7.586010576283689,5.314104788102222,96,8,2,2.9146249294281006,-0.22366923700360175,0.22366923700360175,0.05002792758177337
748,NH1883,O,0.0274888558692422,0.03863298662704309,3.145264628787778,18.516155007705738,9.057163713126645,6.0894987435248025,283,13,3,2.9219412803649902,0.22332334842278767,0.22332334842278767,0.04987331795076582
301,NH1327,L,0.0007429420505200594,0.03789004457652303,2.477386280302916,11.417728601575472,5.597906086951937,4.567225779662673,84,11,1,2.7006161212921143,-0.22322984098919818,0.22322984098919818,0.049831561908062705
193,NH1186,L,0.02897473997028232,0.041976225854383355,3.1685883068179166,8.860009892595789,6.076657970007282,5.248651988681701,132,46,3,2.9497106075286865,0.21887769928923007,0.21887769928923007,0.04790744724614662
68,NH1046,O,0.0007429420505200594,0.03677563150074294,2.701172087120833,3.844620353684313,3.7617443784455937,3.4910909667067513,76,12,0,2.9199373722076416,-0.2187652850868087,0.2187652850868087,0.047858249959112684
548,NH1601,L,0.0007429420505200594,0.03528974739970282,2.679304651514722,12.598514996119512,7.0657331216206885,5.104378227951435,90,8,3,2.8945939540863037,-0.21528930257158185,0.21528930257158185,0.04634948380175812
346,NH1382,L,0.0014858841010401188,0.043833580980683504,2.5365751893945836,10.534107190217334,5.71931081785741,4.915118715441307,90,25,1,2.7513883113861084,-0.2148131219915248,0.2148131219915248,0.046144677379745716
302,NH1328,M,0.0014858841010401188,0.04940564635958395,2.4199650151525,11.496430605482152,7.0097677699786,5.405177970823828,162,12,3,2.6310582160949707,-0.21109320094247064,0.21109320094247064,0.04456033948413829
232,NH1249,N,0.0003714710252600297,0.04457652303120357,2.5249590732322225,6.407330300440801,4.11433085831597,3.431625658191791,49,5,1,2.7353177070617676,-0.21035863382954512,0.21035863382954512,0.04425075482663264
364,NH1402,N,0.0003714710252600297,0.037518573551263,2.7964503750012497,19.749929640229148,13.150330318302712,9.673357087968142,94,31,7,2.5865869522094727,0.20986342279177705,0.20986342279177705,0.04404265622588017
