row_index,ID,Tool,missing_rate,zero_rate,y_true,y_pred,residual,absolute_error,squared_error,error_percentile,hard_sample
131,NH1115,M,0.0003714710252600297,0.04606240713224369,2.526530335858333,2.5208981037139893,0.005632232144343607,0.005632232144343607,3.172203892777739e-05,0.05,False
132,NH1116,L,0.0014858841010401188,0.0475482912332838,2.9667710909095826,2.9694554805755615,-0.002684389665978948,0.002684389665978948,7.205947878814567e-06,0.0225,False
133,NH1117,N,0.0003714710252600297,0.034918276374442794,2.7098851704545828,2.6138246059417725,0.09606056451281031,0.09606056451281031,0.009227632054519791,0.69625,False
134,NH1118,M,0.0003714710252600297,0.04457652303120357,2.7538493560604165,2.658968925476074,0.09488043058434226,0.09488043058434226,0.00900229610787019,0.6925,False
135,NH1119,M,0.0003714710252600297,0.04940564635958395,3.29365796590875,3.258338212966919,0.035319752941830984,0.035319752941830984,0.0012474849478719785,0.30625,False
136,NH1120,L,0.0007429420505200594,0.038261515601783064,2.7279106325754165,2.703200101852417,0.024710530722999557,0.024710530722999557,0.000610610328612305,0.20875,False
137,NH1121,M,0.0007429420505200594,0.04271916790490342,3.2124454507579174,3.1068367958068848,0.10560865495103267,0.10560865495103267,0.011153188000566276,0.7375,False
138,NH1122,L,0.0014858841010401188,0.04309063893016345,2.3921322121216675,2.6446871757507324,-0.25255496362906493,0.25255496362906493,0.06378400965367831,0.9825,True
139,NH1123,M,0.0003714710252600297,0.050148588410104014,3.264484170454166,3.1871776580810547,0.07730651237311115,0.07730651237311115,0.0059762968552939865,0.60125,False
140,NH1124,L,0.0007429420505200594,0.041976225854383355,2.7818008939391663,2.6728081703186035,0.10899272362056278,0.10899272362056278,0.011879413802228385,0.7525,False
141,NH1125,M,0.031203566121842496,0.04309063893016345,3.2393273674245835,3.1487321853637695,0.09059518206081396,0.09059518206081396,0.008207487012632029,0.67625,False
142,NH1126,L,0.03268945022288262,0.041604754829123326,2.618883136363333,2.7127535343170166,-0.09387039795368368,0.09387039795368368,0.008811651611982942,0.69,False
143,NH1127,M,0.030460624071322436,0.04457652303120357,3.1488693787883326,3.0300915241241455,0.11877785466418711,0.11877785466418711,0.014108178758626756,0.79,False
144,NH1128,N,0.0029717682020802376,0.041976225854383355,2.5942918219704163,2.6735761165618896,-0.07928429459147335,0.07928429459147335,0.00628599936886753,0.6225,False
145,NH1130,N,0.0014858841010401188,0.045319465081723624,2.7431731477270835,2.7304019927978516,0.012771154929231976,0.012771154929231976,0.0001631023982264462,0.11625,False
146,NH1132,M,0.0003714710252600297,0.044947994056463596,3.1591416590908334,3.2034828662872314,-0.044341207196398,0.044341207196398,0.001966142655633898,0.395,False
147,NH1133,N,0.0007429420505200594,0.03900445765230312,2.74665581060625,2.641113758087158,0.10554205251909199,0.10554205251909199,0.011139124849942771,0.73625,False
148,NH1134,N,0.0018573551263001485,0.043462109955423475,2.6965673181816667,2.5815744400024414,0.11499287817922532,0.11499287817922532,0.013223362031942154,0.77125,False
149,NH1135,M,0.008172362555720654,0.055349182763744426,2.9741608068174994,2.953342914581299,0.020817892236200564,0.020817892236200564,0.0004333846371580597,0.1775,False
150,NH1137,M,0.0014858841010401188,0.04940564635958395,2.8555435560605003,2.919280767440796,-0.06373721138029564,0.06373721138029564,0.004062432114536488,0.515,False
151,NH1138,M,0.0007429420505200594,0.04940564635958395,2.5095889116158334,2.4806485176086426,0.02894039400719084,0.02894039400719084,0.0008375464052914474,0.24875,False
152,NH1138,N,0.002228826151560178,0.11775631500742942,2.5095889116158334,2.6658802032470703,-0.1562912916312369,0.1562912916312369,0.02442696783976034,0.88375,False
153,NH1139,L,0.0003714710252600297,0.03528974739970282,2.617799515150833,2.8041040897369385,-0.1863045745861056,0.1863045745861056,0.03470939451170979,0.94625,True
154,NH1141,N,0.001114413075780089,0.041604754829123326,2.668283753787917,2.7679708003997803,-0.09968704661186312,0.09968704661186312,0.00993750726219577,0.71375,False
155,NH1142,L,0.0014858841010401188,0.03677563150074294,2.627527598485417,2.697822332382202,-0.0702947338967852,0.0702947338967852,0.004941349613619842,0.55875,False
156,NH1143,L,0.0007429420505200594,0.04457652303120357,2.8601576022733335,2.8949906826019287,-0.03483308032859522,0.03483308032859522,0.0012133434851783675,0.29875,False
157,NH1144,M,0.0003714710252600297,0.0575780089153046,2.9515814280295825,2.799081802368164,0.1524996256614184,0.1524996256614184,0.023256135826872738,0.86875,False
158,NH1145,M,0.0018573551263001485,0.05089153046062407,2.5928440404038886,2.574561834335327,0.018282206068561457,0.018282206068561457,0.0003342390587333454,0.1575,False
159,NH1146,M,0.0007429420505200594,0.04420505200594354,2.5724187297988883,2.579174518585205,-0.006755788786316774,0.006755788786316774,4.5640682125323474e-05,0.06375,False
160,NH1148,N,0.030089153046062408,0.041604754829123326,2.865092530302916,2.7640891075134277,0.10100342278948826,0.10100342278948826,0.010201691415192117,0.7175,False
161,NH1149,N,0.029346210995542348,0.03937592867756315,2.739402219697084,2.746793031692505,-0.0073908119954206875,0.0073908119954206875,5.4624101951654324e-05,0.07125,False
162,NH1150,N,0.029346210995542348,0.04271916790490342,2.634898049242916,2.6779308319091797,-0.043032782666263536,0.043032782666263536,0.0018518203840018714,0.38125,False
163,NH1151,N,0.029717682020802376,0.03231797919762259,2.836436151515833,2.8536438941955566,-0.01720774267972347,0.01720774267972347,0.0002961064081315767,0.14875,False
164,NH1152,N,0.02897473997028232,0.03900445765230312,2.9519707462124996,2.9780421257019043,-0.026071379489404745,0.026071379489404745,0.0006797168284805544,0.2225,False
165,NH1153,N,0.029717682020802376,0.038261515601783064,2.7456383219699996,2.7823760509490967,-0.036737728979097106,0.036737728979097106,0.0013496607305415913,0.32625,False
166,NH1156,N,0.0018573551263001485,0.03937592867756315,2.598219439394167,2.6970272064208984,-0.09880776702673133,0.09880776702673133,0.009762974824808816,0.70875,False
167,NH1157,N,0.001114413075780089,0.03863298662704309,2.775934757576249,2.692167282104492,0.083767475471757,0.083767475471757,0.007016989946911411,0.64375,False
168,NH1158,N,0.030089153046062408,0.03863298662704309,2.71284021212125,2.912735939025879,-0.1998957269046291,0.1998957269046291,0.039958301634730055,0.955,True
169,NH1159,N,0.002600297176820208,0.03417533432392273,2.3614148964647224,2.479600667953491,-0.11818577148876885,0.11818577148876885,0.013967876582395488,0.7875,False
170,NH1160,L,0.0014858841010401188,0.043462109955423475,2.563641179292777,2.738793134689331,-0.17515195539655393,0.17515195539655393,0.030678207479236417,0.9275,True
171,NH1161,M,0.0007429420505200594,0.04271916790490342,3.0850511969702774,3.1125431060791016,-0.027491909108824153,0.027491909108824153,0.0007558050664478484,0.235,False
172,NH1162,N,0.0014858841010401188,0.03231797919762259,2.377519378788334,2.4496541023254395,-0.07213472353710548,0.07213472353710548,0.005203418339774639,0.57625,False
173,NH1163,M,0.0,0.04011887072808321,2.9036894772724997,2.8757693767547607,0.027920100517738966,0.027920100517738966,0.0007795320129206477,0.23875,False
